,user_id,song_id,play_count,title,release,artist,year
364961,64613,9931,1,When You Were Young,When You  Were Young,The Killers,2006
366138,69485,211,1,Step Through The Door,Hell Train,Soltero,0
366139,69485,314,1,The Prize,Hell Train,Soltero,0
366150,69485,703,3,They Might Follow You,Tiny Vipers,Tiny Vipers,2007
366153,69485,892,1,Bleeding Hearts,Hell Train,Soltero,0
366154,69485,918,1,My Night With the Prostitute From Marseille,March of the Zapotec and Realpeople Holland,Beirut,2007
366155,69485,961,1,Love In 2 Parts,Distillation,Erin McKeown,2000
366156,69485,1050,2,Wet Blanket,Old World Underground_ Where Are You Now?,Metric,2003
366158,69485,1089,1,Witch,Ray Guns Are Not Just The Future,the bird and the bee,2009
366159,69485,1180,1,Monday Morning Cold (band),Monday Morning Cold,Erin McKeown,0
366160,69485,1344,1,Sour Cherry,Midnight Boom,The Kills,2008
366161,69485,1348,5,Mia,First Love,Emmy The Great,2007
366162,69485,1455,1,Grow Up and Blow Away,Grow Up and Blow Away,Metric,2001
366164,69485,1480,3,Fast As I Can,Monday Morning Cold,Erin McKeown,2000
366169,69485,1634,1,Cassius (album version),Cassius,Foals,2008
366170,69485,1756,1,You Mustn't Kick It Around,Distillation,Erin McKeown,2000
366172,69485,1828,1,Times Like These,On And On,Jack Johnson,2003
366179,69485,2220,1,Sehr kosmisch,Musik von Harmonia,Harmonia,0
366180,69485,2289,1,Satellite Mind,Fantasies,Metric,2009
366181,69485,2514,1,Big Big Love (Fig .2),Antidotes,Foals,2008
366187,69485,2989,1,The District Sleeps Alone Tonight (Album),Give Up,Postal Service,2003
366188,69485,2994,1,Elephant Gun,The Gulag Orkestar,Beirut,2006
366190,69485,3057,1,This Place is a Prison (Album),Give Up,Postal Service,2003
366191,69485,3101,1,Lifespan Of A Fly,Ray Guns Are Not Just The Future,the bird and the bee,2009
366195,69485,3362,1,La Petite Mort,Distillation,Erin McKeown,2000
366196,69485,3380,1,Brand New Colony (Album),Give Up,Postal Service,2003
366199,69485,3551,1,You're A Cad,Ray Guns Are Not Just The Future,the bird and the bee,2009
366201,69485,3602,1,Superstition,Keep On Your Mean Side,The Kills,2003
366203,69485,3661,1,Gardenhead / Leave Me Alone,On Avery Island,Neutral Milk Hotel,1992
366205,69485,3718,1,The Penalty,The Flying Club Cup,Beirut,2007
366207,69485,3801,1,Baby,Ray Guns Are Not Just The Future,the bird and the bee,2009
366211,69485,4058,1,Smile Like You Mean It,Hot Fuss,The Killers,2003
366216,69485,4178,1,Natural Anthem (Album),Give Up,Postal Service,2003
366225,69485,4873,1,Blackbirds,Distillation,Erin McKeown,2000
366229,69485,5193,1,Goodnight Bad Morning,Midnight Boom,The Kills,2008
366231,69485,5340,1,Postcards From Italy,The Gulag Orkestar,Beirut,2005
366237,69485,5692,2,Hummer,Kitsuné Maison Compilation 4,Foals,2007
366240,69485,5886,2,Again & Again,the bird and the bee,the bird and the bee,2006
366241,69485,5894,3,Caring Is Creepy,Garden State - Music From The Motion Picture,The Shins,2001
366246,69485,6618,1,Meteor,Ray Guns Are Not Just The Future,the bird and the bee,2009
366250,69485,6721,3,Songs Of The Season,Hell Train,Soltero,0
366253,69485,6798,2,Cousins,Contra,Vampire Weekend,2009
366255,69485,7075,1,From The Station,Hell Train,Soltero,0
366260,69485,7321,4,Bubble Toes,Brushfire Fairytales,Jack Johnson,2000
366263,69485,7444,1,Teenage Crush,50 Rock 'N' Roll Worlwide Number Ones,Tommy Sands,1996
366269,69485,7910,1,Walcott (Album),Vampire Weekend,Vampire Weekend,2007
366274,69485,8387,2,Ray Gun,Ray Guns Are Not Just The Future,the bird and the bee,2009
366279,69485,8704,1,Last Day Of Magic,Midnight Boom,The Kills,2008
366281,69485,8839,3,Moon And Moon,Sleep Alone/Moon and Moon,Bat For Lashes,2009
366296,69485,9712,1,Hands Up,Hell Train,Soltero,0
366301,69485,9931,1,When You Were Young,When You  Were Young,The Killers,2006
366862,66268,52,4,Halo,Halo,Beyoncé,2008
366863,66268,97,5,Harder Better Faster Stronger,Discovery,Daft Punk,2007
366864,66268,145,5,Fader,Fader,The Temper Trap,2009
366865,66268,208,4,Uprising,Uprising,Muse,0
366866,66268,276,4,Up Up & Away,Man On The Moon: The End Of Day,Kid Cudi,2009
366867,66268,310,2,Seven Nation Army,Seven Nation Army,The White Stripes,2003
366868,66268,317,1,Undo,Vespertine Live,Björk,2001
366869,66268,352,2,Dog Days Are Over (Radio Edit),Now That's What I Call Music! 75,Florence + The Machine,0
366870,66268,396,2,Imma Be,THE E.N.D. (THE ENERGY NEVER DIES),Black Eyed Peas,2009
366871,66268,473,1,Le Courage Des Oiseaux,La Fossette,Dominique A,1991
366872,66268,605,1,Lucky (Album Version),We Sing.  We Dance.  We Steal Things.,Jason Mraz & Colbie Caillat,0
366873,66268,614,3,You're The One,If There Was A Way,Dwight Yoakam,1990
366875,66268,630,3,'Till I Collapse,The Eminem Show,Eminem / Nate Dogg,2002
366877,66268,703,2,They Might Follow You,Tiny Vipers,Tiny Vipers,2007
366878,66268,733,3,Naturally,Kiss & Tell,Selena Gomez & The Scene,2009
366880,66268,916,1,Enter Sandman,Metallica,Metallica,1991
366881,66268,952,2,Bleed It Out [Live At Milton Keynes],Road To Revolution: Live At Milton Keynes,Linkin Park,2008
366882,66268,965,3,Tim McGraw,Taylor Swift,Taylor Swift,2006
366884,66268,1118,1,Clocks,A Rush Of Blood To The Head,Coldplay,2002
366886,66268,1161,2,My Happy Ending,Under My Skin,Avril Lavigne,2004
366887,66268,1188,1,Learn To Fly,There Is Nothing Left To Lose,Foo Fighters,1999
366888,66268,1217,3,Whataya Want From Me,Whataya Want From Me,Adam Lambert,2009
366889,66268,1225,2,Jamaica Roots II(Agora E Sempre),Nova Bis-Natiruts,Natiruts,0
366890,66268,1248,2,American Idiot [feat. Green Day & The Cast Of American Idiot] (Album Version),The Original Broadway Cast Recording 'American Idiot' Featuring Green Day,Green Day,0
366891,66268,1281,2,Day 'N' Nite,R&B Yearbook,Kid Cudi Vs Crookers,2008
366893,66268,1334,1,Hey_ Soul Sister,Save Me_ San Francisco,Train,0
366894,66268,1348,4,Mia,First Love,Emmy The Great,2007
366895,66268,1354,2,Breakeven,Now That's What I Call Music! 72,The Script,2008
366896,66268,1407,2,One Time,One Time,Justin Bieber,2009
366897,66268,1597,2,Hotel California,Hotel California / Pretty Maids All In A Row [Digital 45],Eagles,1976
366898,66268,1664,1,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),Mozart - Eine kleine Nachtmusik,Barry Tuckwell/Academy of St Martin-in-the-Fields/Sir Neville Marriner,0
366899,66268,1691,2,Hips Don't Lie (featuring Wyclef Jean),Essential R&B Hit Selection,Shakira Featuring Wyclef Jean,0
366900,66268,1739,1,Crawling (Album Version),Hybrid Theory,Linkin Park,2000
366902,66268,1811,1,Ghosts 'n' Stuff (Original Instrumental Mix),Ghosts 'n' Stuff,Deadmau5,2009
366903,66268,1816,1,The Funeral (Album Version),The Road Mix: Music From The Television Series One Tree Hill Vol. 3,Band Of Horses,0
366904,66268,1828,2,Times Like These,On And On,Jack Johnson,2003
366906,66268,1948,3,Monster,The Fame Monster,Lady GaGa,2009
366907,66268,2019,1,Oxford Comma (Album),Vampire Weekend,Vampire Weekend,2007
366908,66268,2048,1,Already Gone,All I Ever Wanted,Kelly Clarkson,2009
366909,66268,2091,3,Just Dance,Just Dance,Lady GaGa / Colby O'Donis,2008
366910,66268,2098,2,Down To Earth,My World,Justin Bieber,2009
366911,66268,2115,1,Tive Sim,Nova Bis-Cartola,Cartola,1974
366912,66268,2210,4,Hey There Delilah,Now That's What I Call Music! 68,Plain White T's,2005
366913,66268,2220,2,Sehr kosmisch,Musik von Harmonia,Harmonia,0
366914,66268,2276,3,Far Away (Album Version),All The Right Reasons,Nickelback,2006
366915,66268,2403,2,U Smile,My Worlds,Justin Bieber,2010
366918,66268,2500,2,Never Gonna Be Alone (Album Version),Dark Horse,Nickelback,2008
366920,66268,2610,2,Livin' On A Prayer,Cross Road,Bon Jovi,1986
366921,66268,2616,3,Gives You Hell,When The World Comes Down,The All-American Rejects,2008
366922,66268,2657,3,Eenie Meenie,Eenie Meenie,Sean Kingston and Justin Bieber,0
366923,66268,2672,2,A-Punk (Album),Vampire Weekend,Vampire Weekend,2007
366926,66268,2842,2,Superman,The Eminem Show,Eminem / Dina Rae,2003
366928,66268,2859,2,Kiss With A Fist,Wild Child OST,Florence + The Machine,2009
366929,66268,2926,1,Karma Police,OK Computer (Collector's Edition),Radiohead,1997
366930,66268,3050,3,Terre Promise,77 Souter'1 Vol.2,O'Rosko Raricim,0
366933,66268,3181,2,Te Amo,Rated R,Rihanna,2009
366934,66268,3207,5,Black,Ten,Pearl Jam,1991
366935,66268,3241,2,That Should Be Me,My Worlds,Justin Bieber,2010
366936,66268,3310,2,Yeah!,Confessions,Usher Featuring Lil' Jon & Ludacris,2007
366937,66268,3346,3,I'm Not Calling You A Liar,Lungs,Florence + The Machine,2009
366938,66268,3429,3,My Immortal (Album Version),Fallen,Evanescence,2003
366939,66268,3462,2,If I Had You,For Your Entertainment (Deluxe Version),Adam Lambert,2009
366943,66268,3690,1,Manhattan,Only By The Night,Kings Of Leon,2008
366947,66268,3857,1,Breakdown,In Between Dreams,Jack Johnson,2005
366948,66268,3870,5,Ain't No Rest For The Wicked (Original Version),Cage The Elephant,Cage The Elephant,2008
366952,66268,4152,3,The Scientist,The Scientist,Coldplay,2002
366953,66268,4160,4,How You Remind Me,FETENHITS - New Party Rock (set),Nickelback,2000
366954,66268,4192,2,The Real Slim Shady,Curtain Call,Eminem,2000
366955,66268,4231,2,Baker's Blue Jay Yarn,Am Deister,Dakota Oak,0
366956,66268,4270,4,Don't Stop The Music,Don't Stop The Music/ Remixes,Rihanna,2007
366957,66268,4284,4,The Only Exception (Album Version),The Only Exception,Paramore,0
366958,66268,4289,4,Do You Remember,In Between Dreams,Jack Johnson,2005
366959,66268,4301,3,Everywhere I Go,Swan Songs,Hollywood Undead,2008
366960,66268,4399,2,Eye Of The Tiger,Happy New Year!,Survivor,0
366961,66268,4448,3,Fireflies,Karaoke Monthly Vol. 2 (January 2010),Charttraxx Karaoke,2009
366962,66268,4459,1,Frisch und g'sund,Musik mit Herz und Schwung,Die Mooskirchner,0
366963,66268,4462,2,Sugar Ray (LP Version),Falling Off The Bone,Todd Barry,2004
366964,66268,4554,3,Kryptonite,Total 90s,3 Doors Down,1997
366965,66268,4636,4,Sample Track 2,Dance & Hip Hop Breaks,Simon Harris,0
366966,66268,4639,2,Bulletproof,Bulletproof,La Roux,2009
366968,66268,4719,1,One Step Closer (Album Version),Hybrid Theory,Linkin Park,2000
366969,66268,4727,2,All The Right Moves,Waking Up,OneRepublic,2009
366971,66268,4811,5,Le Jardin d'Hiver,Smile,Jacky Terrasson,2002
366972,66268,4858,1,Behind The Sea [Live In Chicago],Live In Chicago,Panic At The Disco,0
366973,66268,4864,1,Sinisten tähtien alla,Tatsum Tisal,J. Karjalainen & Mustat Lasit,0
366975,66268,5023,1,In My Place,A Rush Of Blood To The Head,Coldplay,2001
366976,66268,5138,1,What Goes Around...Comes Around,What Goes Around... Comes Around,Justin Timberlake,2007
366977,66268,5210,1,There Goes My Baby,Raymond v Raymond,Usher,2010
366978,66268,5221,1,What You Know,Tourist History,Two Door Cinema Club,2010
366979,66268,5272,5,Sexy Bitch,Club Traxxx Summer Slammin'_ Vol. 3,DJ Dizzy,2009
366980,66268,5273,1,Rianna,The Update Collection Vol. 2,Fisher,0
366981,66268,5291,2,Bring Me To Life,Fallen,Evanescence,2003
366983,66268,5367,2,Float On,Float On,Modest Mouse,2003
366984,66268,5375,2,I Kissed A Girl,One Of The Boys (iTunes Exclusive),Katy Perry,2008
366985,66268,5399,1,Strut (1993 Digital Remaster),The World Of Sheena Easton - The Singles,Sheena Easton,0
366987,66268,5645,1,Représente,Fat Come Back,Alliance Ethnik,1999
366988,66268,5697,3,Here Without You,Here Without You,3 Doors Down,2002
366989,66268,5728,3,My Name Is,The Slim Shady LP,Eminem,1999
366990,66268,5879,4,Rabbit Heart (Raise It Up),Rabbit Heart EP,Florence + The Machine,2009
366991,66268,5901,2,I Will Follow You into the Dark (Album Version),Plans,Death Cab for Cutie,2005
366992,66268,5943,4,You've Got The Love,Lungs,Florence + The Machine,2009
366993,66268,5978,3,Hailie's Song,The Eminem Show,Eminem,2002
366994,66268,6056,1,Waterfall,À La Carte,Triumvirat,1978
366995,66268,6175,3,Pursuit Of Happiness (nightmare),Pursuit Of Happiness,Kid Cudi / MGMT / Ratatat,2010
366998,66268,6230,3,Billionaire [feat. Bruno Mars]  (Explicit Album Version),Billionaire [feat. Bruno Mars],Travie McCoy,0
366999,66268,6246,3,Canada,The End Is Here,Five Iron Frenzy,0
367000,66268,6270,2,In The End (Album Version),Hybrid Theory,Linkin Park,2000
367001,66268,6293,3,Yellow,Yellow,Coldplay,2000
367004,66268,6451,3,Paradise City,Greatest Hits,Guns N' Roses,1987
367007,66268,6525,3,The Pretender,Echoes_ Silence_ Patience & Grace,Foo Fighters,2007
367009,66268,6682,3,Take A Bow,Ultimate R&B Love 2009,Rihanna,2008
367012,66268,6726,3,If I Ain't Got You,R&B Love Collection 08,Alicia Keys,2003
367013,66268,6735,3,If It Means A Lot To You,Homesick [Special Edition],A Day To Remember,2009
367016,66268,7028,3,The Middle,Bleed American,Jimmy Eat World,2001
367017,66268,7103,2,Alejandro,The Fame Monster,Lady GaGa,2009
367018,66268,7212,1,Hide & Seek,Tiësto - In Search Of Sunrise 6 - Ibiza,Imogen Heap,2009
367019,66268,7224,5,Victoria (LP Version),Hit By A Train: The Best Of Old 97's,Old 97's,2006
367021,66268,7338,2,Killing In The Name,Rage Against The Machine / Evil Empire (Coffret 2 CD),Rage Against The Machine,1991
367022,66268,7343,3,You Belong With Me,Fearless,Taylor Swift,2008
367023,66268,7399,1,Shiver,Parachutes,Coldplay,2000
367024,66268,7402,3,Moar Ghosts 'n' Stuff,Ghosts 'n' Stuff,Deadmau5,0
367027,66268,7416,3,Revelry,Only By The Night,Kings Of Leon,2008
367029,66268,7452,3,Teach Me How To Dougie,Teach Me How To Dougie,California Swag District,0
367030,66268,7470,2,Stuck In The Moment,My Worlds,Justin Bieber,2010
367032,66268,7522,3,Forever,Relapse: Refill,Drake / Kanye West / Lil Wayne / Eminem,0
367034,66268,7576,2,Perfectly Lonely,Battle Studies,John Mayer,0
367035,66268,7636,1,Skinny Love,For Emma_ Forever Ago,Bon Iver,2007
367037,66268,7780,2,Home,Up From Below,Edward Sharpe & The Magnetic Zeros,2009
367038,66268,7796,1,Love Story,Het Beste Uit De Top 40 - 2009,Taylor Swift,2008
367040,66268,7878,2,Don't Panic,Don't Panic,Coldplay,1999
367041,66268,7879,1,Empire State Of Mind (Part II) Broken Down,Empire State Of Mind (Part II) Broken Down,Alicia Keys,0
367042,66268,7881,1,My Boy Builds Coffins,Lungs,Florence + The Machine,2009
367044,66268,7911,3,Heartbreak Warfare,Battle Studies,John Mayer,0
367045,66268,7913,2,Invalid,Fermi Paradox,Tub Ring,2002
367047,66268,7921,1,Never Let You Go,My Worlds,Justin Bieber,2010
367048,66268,7969,1,Savior,Appeal To Reason,Rise Against,2008
367049,66268,7989,3,Drive,Make Yourself,Incubus,1999
367051,66268,8029,2,I CAN'T GET STARTED,It's The Time,Ron Carter,0
367052,66268,8034,1,Paper Planes,Decent Work For Decent Pay,M.I.A.,0
367053,66268,8092,2,OMG,OMG - The Remixes,Usher featuring will.i.am,2010
367054,66268,8099,1,Toxic,The Singles Collection,Britney Spears,2003
367055,66268,8247,5,Tighten Up,Tighten Up,The Black Keys,2010
367057,66268,8324,1,The Big Gundown,Invaders Must Die Remixes and Bonus Tracks,The Prodigy,2009
367059,66268,8434,4,Howlin For You,Brothers,The Black Keys,2010
367060,66268,8481,4,Party In The U.S.A.,Party In The U.S.A.,Miley Cyrus,2009
367061,66268,8483,4,Video Killed The Radio Star,Friends Reunited: Music Of The Year 1979,The Buggles,1979
367062,66268,8494,1,Drops Of Jupiter,Drops Of Jupiter,Train,2001
367063,66268,8577,1,One Less Lonely Girl,My Worlds,Justin Bieber,2009
367064,66268,8582,5,Use Somebody,Use Somebody,Kings Of Leon,2008
367066,66268,8612,5,Fix You,X & Y,Coldplay,2005
367067,66268,8698,3,Whatcha Say,Whatcha Say,Jason Derulo,2009
367068,66268,8762,1,Time To Pretend,Time To Pretend,MGMT,2005
367069,66268,8814,4,Rock Star,In Search Of...,N.E.R.D.,2002
367070,66268,8818,3,Dream On,Aerosmith,Aerosmith,1973
367071,66268,8949,5,Resistance,The Resistance,Muse,0
367072,66268,9019,5,I Gotta Feeling,Todo Éxitos 2009,Black Eyed Peas,2009
367074,66268,9139,4,Half Of My Heart,Battle Studies,John Mayer,0
367075,66268,9162,1,Electric Feel,The Anthems,MGMT,2007
367076,66268,9186,2,Bitter Sweet Symphony,Bitter Sweet Symphony,The Verve,1997
367077,66268,9249,1,Everlong,The Colour And The Shape (Special Edition),Foo Fighters,1992
367078,66268,9262,3,Cosmic Love,Lungs,Florence + The Machine,2009
367079,66268,9352,1,Be Somebody,Only By The Night,Kings Of Leon,2008
367080,66268,9386,3,Hero,Greatest Hits,Enrique Iglesias,2001
367081,66268,9387,2,Bad Company,War Is The Answer,Five Finger Death Punch,2009
367082,66268,9391,3,All I Do Is Win (feat. T-Pain_ Ludacris_ Snoop Dogg & Rick Ross),Victory,DJ Khaled,2010
367084,66268,9487,3,Heads Will Roll,It's Blitz!,Yeah Yeah Yeahs,2009
367085,66268,9724,2,One,...And Justice For All,Metallica,1988
367086,66268,9939,2,Lasso,Wolfgang Amadeus Phoenix,Phoenix,0
367365,47720,657,1,Luvstruck,Hard House Anthems,Southside Spinners,1999
367375,47720,1334,5,Hey_ Soul Sister,Save Me_ San Francisco,Train,0
367402,47720,4954,1,The Maestro,Check Your Head,Beastie Boys,1992
367433,47720,8272,1,Australia (Album),Australia,The Shins,2007
367444,47720,8882,2,Every Little Thing She Does Is Magic,Every Breath You Take : The Classics,The Police,1981
367445,47720,9099,1,We Are Your Friends (Reprise) (Album Version),A Cross The Universe,Justice,0
367551,8444,352,3,Dog Days Are Over (Radio Edit),Now That's What I Call Music! 75,Florence + The Machine,0
367555,8444,771,4,Under The Gun,Sawdust,The Killers,2004
367556,8444,1118,4,Clocks,A Rush Of Blood To The Head,Coldplay,2002
367557,8444,1180,1,Monday Morning Cold (band),Monday Morning Cold,Erin McKeown,0
367559,8444,1295,1,Cold Desert,Only By The Night,Kings Of Leon,2008
367560,8444,1334,2,Hey_ Soul Sister,Save Me_ San Francisco,Train,0
367561,8444,1354,2,Breakeven,Now That's What I Call Music! 72,The Script,2008
367564,8444,1634,1,Cassius (album version),Cassius,Foals,2008
367565,8444,1689,1,One I Love,In My Place,Coldplay,2002
367567,8444,2019,1,Oxford Comma (Album),Vampire Weekend,Vampire Weekend,2007
367568,8444,2192,5,Heartbreakin' Wreck,Modbilly,The Boxmasters,2009
367569,8444,2220,3,Sehr kosmisch,Musik von Harmonia,Harmonia,0
367570,8444,2248,1,Not Fair (Clean Radio Edit),Not Fair (Clean Radio Edit),Lily Allen,2009
367572,8444,2859,2,Kiss With A Fist,Wild Child OST,Florence + The Machine,2009
367574,8444,3038,1,Love The Way You Love Me,Doll Domination,The Pussycat Dolls,2008
367577,8444,3315,1,Elevator,Doll Domination,The Pussycat Dolls,2008
367584,8444,4273,2,Somebody Told Me,Hot Fuss,The Killers,2004
367585,8444,4284,3,The Only Exception (Album Version),The Only Exception,Paramore,0
367589,8444,4564,1,Lost,One Of The Boys,Katy Perry,2007
367590,8444,4727,1,All The Right Moves,Waking Up,OneRepublic,2009
367591,8444,4761,3,You Know I'm No Good,You Know I'm No Good - GFK Version,Amy Winehouse,2006
367594,8444,5375,1,I Kissed A Girl,One Of The Boys (iTunes Exclusive),Katy Perry,2008
367597,8444,5531,2,Secrets,Waking Up,OneRepublic,2009
367598,8444,5633,1,Acadian Coast,Hell Train,Soltero,0
367599,8444,5757,1,My Paper Heart,Summerland,The All-American Rejects,2003
367600,8444,5823,2,We Are The Sleepyheads,The Life Pursuit,Belle & Sebastian,2006
367601,8444,5879,4,Rabbit Heart (Raise It Up),Rabbit Heart EP,Florence + The Machine,2009
367602,8444,5943,2,You've Got The Love,Lungs,Florence + The Machine,2009
367604,8444,6121,1,In Person,Doll Domination 3.0,The Pussycat Dolls,2008
367605,8444,6175,2,Pursuit Of Happiness (nightmare),Pursuit Of Happiness,Kid Cudi / MGMT / Ratatat,2010
367606,8444,6230,3,Billionaire [feat. Bruno Mars]  (Explicit Album Version),Billionaire [feat. Bruno Mars],Travie McCoy,0
367609,8444,6293,1,Yellow,Yellow,Coldplay,2000
367612,8444,6860,5,Mercy:The Laundromat,Westing (By Musket and Sextant),Pavement,1993
367614,8444,7023,1,Diamond Dave,Ray Guns Are Not Just The Future,the bird and the bee,2009
